song_name,average_ms_played
The People Versus Horton The Elephant - Original Broadway Cast Recording,181886.0
The Phoenix,85426.16666666667
The Piano Knows Something I Don't Know,198112.8125
The Piano Knows Something I Don't Know - Alternate Version,45789.0
The Pieces Don't Fit Anymore,255839.0
The Pines - Acoustic,104802.0
The Place I Left Behind,244840.0
The Place Where I Feel Most Like Me,89630.57142857143
The Plains / Bitter Dancer,170717.75
The Power Of Love,41226.166666666664
The Power of Love,124060.5
The Prayer,131384.0
The Problem With Your Daughter,45534.57142857143
The Promise,7926.5
The Promise (Re-Recorded),144272.66666666666
The Prophecy,125460.5
The Prophet,348.0
The Pusher,1300.0
The Queen,1602.6666666666667
The Race,34597.0
The Rain,1114.0
The Rambler,1950.0
The Rare Ould Times,1706.0
The Real,291507.0
The Real Slim Shady,183548.50746268657
The Real Thing,166826.0
The Real Thing - Slow Jam Mix,132646.0
The Real Work Begins - From the Netflix Series “Bridgerton Season Two”,1408.0
The Realness (feat. Eric Kupper),20688.0
The Reason,65997.26865671642
The Reason Why,1811.0
The Receiving End of It All,226144.66666666666
The Red,1813.0
The Red Vineyard,8730.0
The Rest of Our Life,4922.2
The Rhythm of the Night,56297.5
The Ride,3369.3333333333335
The Ringer,1365.6875
The Rip,1393.0
The Rite of Spring,10021.0
The River,249924.625
The Rivers Between Us,28629.25
The Roads,250600.0
The Rose,5595.666666666667
The Saddest Song,13354.75
The Safe Side,5972.625
The Safety Dance,1787.0
The Same,6942.0
The Schuyler Sisters,22781.0
The Scientist,213996.27142857143
The Scientist (Glee Cast Version),1408.0
The Scientist (feat. Hannah Trigwell),171695.66666666666
The Scientist - The Voice Performance,98684.0
The Season Starts Today,2136.0
"The Second Star To The Right - From ""Peter Pan""/Soundtrack Version",1555.0
The Seed (2.0),267933.0
The Sex Is Good,922.5
The Shadow Of Your Smile - 2005 Digital Remaster,13653.0
The Shame,175972.0
The Shape I'm In - Radio Version,2544.0
The Sharpest Lives,1253.0
The Shoop Shoop Song (It's In His Kiss),17263.375
The Show,235693.0
The Show Goes On,171743.66666666666
The Shrine / An Argument,246703.64705882352
The Sign,63981.0
The Sky's the Limit,5373.0
The Smallest Man Who Ever Lived,123339.0
The Son Never Shines (On Closed Doors),2484.0
The Song Of Purple Summer - Original Broadway Cast Recording/2006,52658.8
The Sound,74048.0
The Sound Of Sunshine,169102.47328244275
The Sound of Silence,108963.81538461539
The Sound of Silence - Acoustic Version,41600.0
The Southwest Bridge / Paddy On The Turnpike / Give The Fiddler A Dram - Medley,4388.333333333333
The Spark,5712.0
The Sparkling Diamond,1276.5
The Spins,1021.0
The Stable Song,128243.0
The Starry Night,1369.0
The State Of Massachusetts,2461.0
The Story,16767.6
The Story Never Ends,92992.66666666667
The Story Of Us,8568.0
The Stranger,14783.833333333334
The Strip,251876.4
The Stroke - Remastered 2010,1175.5
The Struggle,106962.5
The Summit,167044.0
The Sun - Acoustic,1369.0
The Sun Will Rise,789.0
The Surrey With The Fringe On Top,1787.0
The Sweet Escape,98839.58064516129
The Sweet Escape - Konvict Remix,18459.0
The Sweetest Love,789.0
The Sword of Damocles,14329.0
The System,2938.5
The Tale of Warne,4249.0
The Taste of Ink,15270.666666666666
The Temple,82859.66666666667
The Three of Us,229222.9090909091
The Thrill Of It All,441.0
The Thunder Rolls,127126.5
The Tide Is High - Radio Mix,130818.33333333333
The Tide Is High - Remastered 2001,5038.0
The Time I've Wasted,1386.0
The Time Is Now (John Cena),95327.0
The Time Of Our Lives,85818.83333333333
The Time Warp (Music - 1 - Background Track U Mix),1648.0
The Time Warp (Remix 1989 Extended Version),42201.0
The Times They Are A-Changin',394.0
The Tortured Poets Department,173279.0
The Town,2205.0
The Town (Sabzi Remix),767.0
The Tracks Of My Tears,174384.0
The Tradition,1834.0
The Trial,1602.0
"The Trolls - From ""Frozen""/Score",14341.0
The Troubador,38811.142857142855
The Troubadour,10565.0
The Trouble With Love Is,859.0
The Trouble with Wanting,112164.63247863248
The Trumpet Child,2972.0
The Truth,2126.75
The Twist,3669.0
The Ukulele Song (Live),46973.5
The Very First Night (Taylor's Version) (From The Vault),5909.2
The Village,79171.0
The Violet Hour,12026.333333333334
The Voice Within,152590.5
The Waiting,238814.0
The Walker,1369.0
The Wanderer,49526.68421052631
The Wanderers - Acoustic,169099.0
The Wanting Comes In Waves / Repaid,11301.0
The War Is Over,626.0
The Warrior's Code,1532.0
The Watcher,4659.0
The Watchman's Gone,1044.5
The Watchtower,77205.0
The Way,52707.92592592593
The Way (feat. Chance the Rapper),16277.0
The Way I Am,24950.78787878788
The Way I Am (Recorded Live on WERS),4110.0
The Way I Are,1137.0
The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version,99453.05555555556
The Way I Are (Dance with Somebody) [feat. Lil Wayne],35903.47368421053
The Way I Do,162533.66666666666
"The Way I Feel Inside - From ""Sing"" Original Motion Picture Soundtrack",25855.125
The Way I Love You,113570.0
The Way I Loved You (Taylor’s Version),15952.0
The Way I Loved You - Commentary,2136.0
The Way I Talk,3138.8
The Way It Felt To Love You,198853.0
The Way It Was,2333.25
The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,268863.0
The Way Life Goes (feat. Oh Wonder),4608.0
The Way Of The Future,2089.0
The Way That I Am,307678.0
The Way The World Works,1741.0
The Way We Move,7894.0
The Way We Were (feat. Plested),43165.0
The Way You Do The Things You Do,153341.5
The Way You Don't Look At Me,1867.0
The Way You Felt,182810.0
The Way You Laugh,126987.33333333333
The Way You Look Tonight,147007.9
The Way You Love Me,417.0
The Way You Move (feat. Sleepy Brown),3389.5
The Way You Roll,60705.0
The Weather (Acoustic),6590.0
The Weekend,2573.1666666666665
The Weight,123456.0
The Weight - Remastered 2000,165123.2
"The Whole ""Being Dead"" Thing",102177.375
"The Whole ""Being Dead"" Thing, Pt. 2",38204.09090909091
The Whole Being Dead Thing - 2014 Original Pitch Demo,27852.0
The Whole of the Moon - 2004 Remaster,302850.0
The Wickershams Depart / Gertrude's Fifteenth Of May,73212.0
The Wild,109334.26923076923
The Wind,940.0
The Winding Paths,119960.0
The Winner Takes It All,175965.0
"The Winner Takes It All - From ""Mamma Mia!""",48880.2
The Wire,8882.5
The Wisp Sings,272379.0
"The Wizard And I - From ""Wicked"" Original Broadway Cast Recording/2003",2054.5
The Wolf,80682.37142857142
The Wolf - Live,232976.0
The Wolf in the Woods,159100.0
The Woman I Am,426.0
The Woman I Love,56240.42857142857
The Woman I Love - Live,928.0
The Wonder Of You,20401.666666666668
The Wonder of You,4047.3333333333335
The Woo (feat. 50 Cent & Roddy Ricch),3413.0
The Woods,104535.45871559632
The Woods - Acoustic,239960.0
The Word - Remastered 2009,21757.0
The Word Of Your Body (Reprise) - Original Broadway Cast Recording/2006,87773.11111111111
The Word Of Your Body - Original Broadway Cast Recording/2006,144391.80487804877
The Words,3436.0
"The Words ""Best Friend"" Become Redefined",15839.0
The Words I Would Say,52023.5
The Working Man,1485.5
The World Above,1160.0
The World Ender,23351.0
The World I Know,124027.0
The World Is New,6362.0
The World Is Ugly,0.0
The World We Live In,1474.0
The World Will Know,2856.0
The World as I See It,0.0
The World as I See It - Live,22272.0
The World is Turning,118792.0
The World's Greatest,211510.0
The Wormhole,1462.0
The Worse He Treats Me,1996.0
The Worst,18157.0
The Worst Day Since Yesterday,1583.0
The Worst Of You,183779.42
The Worst Pies in London,143948.5
The Worth Of The Wait,171800.0
The Yawning Grave,80321.91666666667
The Young & the Hopeless,52523.0
The greatest,156434.661971831
Their First Time,2077.5
Thelma + Louise,320.0
Them Kids,1230.0
Them Stems,952.0
Then,29605.333333333332
Then A Girl Walks In,1002.0
Then He Kissed Me,14814.0
Then I Was Loved By You - Acoustic Version,3297.0
Then They Do - With String Intro,1277.0
Then What?,0.0
Then You Do,1996.0
Therapy,19232.0
There Are Many Ways To Say I Love You,38610.0
There Are Worse Things I Could Do,129334.5
There Are Worse Things I Could Do - From “Grease”,97128.5
There For You - Acoustic,132371.0
There Goes Another Love Song,96928.0
There Goes My Baby,19678.5
There I Go,202172.0
There Is,1055.5
There Is a Light That Never Goes Out,1857.0
There It Go (The Whistle Song),4969.0
There Once Was A Pirate,2229.0
There She Goes,3796.0
There Was This Girl,194426.0
There Will Be Another,231605.0
There Will Be Blood,13746.0
There Will Be Time,69016.44444444444
There Will Never Be Another You,208468.0
There You Are,157728.66666666666
There You'll Be - 2007 Remaster,3065.0
There for You,3250.0
There! Right There!,75019.36842105263
There's No Business Like Show Business,3390.0
There's No Way (feat. Julia Michaels),6896.0
There's Nothing Holdin' Me Back,79004.21428571429
There's Nothing Holdin' Me Back - NOTD Remix,1880.0
There's Nothing Left Pt. 1,905.2
There's Nothing Left Pt. 2,4566.333333333333
There's Only One Of You,234986.0
There's Your Trouble,2591.3333333333335
"There's a Fine, Fine Line",1354.5
"There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet",147476.66666666666
"There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet - Live at Congress Theater, Chicago, IL, 2008",0.0
There's a Lot of Us in Here,12863.0
There's a Reason,3031.5
There's a Song in the Air / I Heard the Bells on Christmas Day / He Is Born,245230.0
Therefore I Am,70780.28571428571
These Are My People,6002.0
These Are the Good Ole Days,3087.6666666666665
These Boots Are Made For Walkin',88701.0
These Boots Are Made for Walkin',65842.55555555556
These Boys,3065.0
These Days,5552.333333333333
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",87049.0
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen) - AJR Remix",43251.0
These Days - 2008 Remaster,9891.0
These Days - Live In Concert,97660.75
These Days - Radio Edit,1718.0
These Demons (feat. MAJ),2298.0
These Dreams,1044.0
These Four Walls,35003.5
These Heaux,41906.0
These Nights,132417.0
These Walls,41391.5
These Words,6002.25
They All Laughed,4342.0
They Are Betrothed - From the Netflix Series “Bridgerton Season Two”,2048.0
They Broke Him Down,30677.454545454544
They Call Me Tiago (Her Name Is Margo),116476.0
They Can't See,192426.0
They Can't Take That Away From Me,150297.5
They Don't Know,48926.75
They Don't Know About Us,7743.0
They Like (feat. YFN Lucci),7244.0
They Provide the Paint for the Picture-Perfect Masterpiece That You Will Paint on the Insides of Your Eyelids,139745.38461538462
They Won't Forget About Us,1369.5
They Won't Go When I Go - Remastered,14326.0
Thick Skin,1770.0
Thick Thighs,3157.0
Thick and Thin,23980.0
Thief,109552.25
Thin Line (feat. Buffalo Madonna),128612.0
Things A Man Oughta Know,7783.5
Things Are Different,207096.0
Things Change,168182.0
Things Happen,49919.0
Things I Can't Say (feat. Julia Cole),3122.5
Things I'll Never Say,65153.142857142855
Things My Father Said,680.6666666666666
Things That Break,0.0
Things That Matter,12236.0
Things That Never Cross a Man's Mind,57520.65625
Things Will Go My Way,4342.0
Things You Can Find,36083.0
Things You Don't Know,2600.0
Things a Man Oughta Know,13407.888888888889
Think,5032.8
Think About Us,69313.5
Think About Us (feat. Ty Dolla $ign),2912.5
Think About You,23360.583333333332
Think About You - Recorded at Spotify Studios NYC,209840.0
Think Before I Talk,104848.0
Think For Yourself - Remastered 2009,15627.0
Think I'm In Love With You,212658.14285714287
Think I'm In Love With You (With Dua Lipa) (Live From The 59th ACM Awards),234849.77272727274
Think Of Me - From 'The Phantom Of The Opera' Motion Picture,3831.0
Think U The Shit (Fart),14110.0
Think You Oughta Know That,183973.0
Think a Little Less,40489.0
Think of You,3818.375
Think of the Moon,60299.0
Thinkin Bout You,16381.333333333334
Thinkin',184040.41758241758
Thinkin' About You,1109.0
Thinking,194358.44444444444
Thinking 'Bout Love,129925.67741935483
Thinking 'Bout Love - Acoustic,37433.166666666664
Thinking 'Bout You,94343.5
Thinking 'Bout You (feat. MacKenzie Porter),2663.875
Thinking About You,20406.333333333332
Thinking About You (feat. Ayah Marar),114544.0
Thinking Bout You,101442.0
Thinking Of Him,2600.0
Thinking Of You,16389.0
"Thinking Of You - Live At MTV Unplugged, 2009",278333.0
Thinking Out Loud,155166.46153846153
Thinking Out Loud - Acoustic,1462.5
Thinking of U,88769.0
Thinking of You,150560.5
Thinking of You (Spotify Singles),30876.0
Thinking of You - Dimitri from Paris Remix; 2018 Remaster,3065.0
Thinking out Loud,150370.325
Thinkin’ Bout Me,2739.0
Third Eye,130606.5
Third of May / Ōdaigahara,294076.06666666665
Third of May / Ōdaigahara - Edit,43273.8
Thirsty,40507.0
Thirteen - Recorded At Spotify Studios NYC,3320.0
This,28792.5
This Afternoon,42755.4375
"This Ain't A Scene, It's An Arms Race",162123.09523809524
"This Ain't A Scene, It's An Arms Race - Live From Hammersmith Palais",109968.0
This Ain’t That Song,2438.0
This Bar,4017.0
This Christmas,111282.64285714286
This Christmas - Spotify Singles Holiday,188886.0
This City,595.6666666666666
This City Remix (feat. Anne-Marie),1416.0
This Could Be Us,66687.0
This Empty Northern Hemisphere,14445.0
This Eve of Parting,1346.0
This Feeling,30093.833333333332
This Feeling (feat. Kelsea Ballerini),1613.0
This Girl,32531.166666666668
This Girl (Kungs Vs. Cookin' On 3 Burners),4411.0
This Groove,1346.0
This Head I Hold,1904.0
This I Promise You,51949.28571428572
This Is Amazing Grace,32327.0
This Is America,25064.0
This Is Gospel,98616.7
"This Is Gospel - Live at Amway Center, Orlando, FL, 4/14/2017",63827.333333333336
This Is Heaven,882.0
This Is How A Dream Comes True,41387.0
This Is How It Feels (with Laufey),191355.0
This Is How We Do,56098.666666666664
This Is How We Do It,34070.666666666664
This Is How We Roll,1822.5
This Is It,24513.3
This Is Life,2321.5
This Is Me,75798.69696969698
This Is Me (From the Greatest Showman),48453.7
"This Is Me (The Reimagined Remix) [with Keala Settle, Kesha & Missy Elliott]",180539.1
This Is My Now,74538.5
This Is Not Over Yet,789.0
This Is Our Story,1081.6
This Is Real Life,4458.0
This Is Us,5286.571428571428
This Is War,3204.0
This Is What I Need To Say,51072.0
This Is What It Feels Like,16150.0
This Is What It Takes,230453.0
This Is What Makes Us Girls,74644.0
This Is What Rock N Roll Looks Like,13687.5
This Is What You Came For,102900.8
This Is Why,135502.31818181818
This Is Why We Can't Have Nice Things,125021.52380952382
This Is Your Life,2832.4
This Is the Life,1811.0
This Is the Walk,200390.0
This Isn't A Love Song (OurVinyl Live EP),2182.0
This Isn't You,410686.0
This Jesus Must Die,74341.0
This Kiss,2279.6
This Land,3134.0
This Life,4109.0
This Little Light of Mine (feat. Harvest),1276.5
This Love,68524.11111111111
This Love (Taylor’s Version),27802.5
This Love - Acoustic,242927.0
This Love Ain't Big Enough,71004.0
This Magic Moment,99945.0
This Means War,25229.6
This Mountain,66443.0
This Mountain - Moguai Remix,61966.333333333336
This Much Is True,24282.75
This Must Be The Place (Naive Melody),12910.0
This Must Be The Place (Naïve Melody),116090.5
This Must Be the Place (Naive Melody) [by Talking Heads],29100.0
This Night Back,2130.0
This Old Heart Of Mine (Is Weak For You),170922.66666666666
This One Goes out to...,24857.0
This One's Gonna Cost Me,1359.5714285714287
This One's for the Girls,83545.33333333333
This River Is Wild,2747.3333333333335
This Road Of Mine,0.0
This Song Is for You,4629.0
This Summer,3165.3333333333335
This Time,65666.33333333333
This Time Around,9450.0
This Time Tomorrow,33092.0
This Too Shall Last,199289.0
This Town,28783.0
This Town (feat. Sasha Alex Sloan),87158.0
This Town Is Killing Me,17391.0
This Train Don't Stop There Anymore,71051.4
This Way - From SUPERFLY - Original Soundtrack,411398.0
This Will Be (An Everlasting Love),71736.69565217392
This Will Be (An Everlasting Love) - 2003 Remaster,171360.0
This Will Be Our Year,7918.0
This Woman's Work,15325.0
This Year's Love,2693.0
This Years Love,1857.0
This is F***ing Ecstasy,12631.0
This is Us,55165.28125
This is the Place,73119.0
Thistle & Weeds,212138.52777777778
Thnks fr th Mmrs,165849.33333333334
Thong Song,119502.89583333333
Thorn In My Pride,1799.0
Those Boots (Deddy's Song),1323.142857142857
Those Canaan Days,1741.0
Those Days,851.3333333333334
Those Eyes,126930.5
Those I've Loved,9961.0
Those Kinda Nights (feat. Ed Sheeran),126927.82926829268
Those Magic Changes,56441.8
Those Magic Changes - From “Grease”,1694.5
Those Were The Good Old Days,1648.0
Those Were the Good Old Days,10233.692307692309
Those You've Known - Original Broadway Cast Recording/2006,96486.5
Thot Shit,48385.5
Thotful,626.0
Thotiana,174.0
Thought About You,57069.375
Thought This Through,4249.0
Thousand (feat. Lisa Hannigan),32047.5
Thousand - Acoustic,4922.0
Thousand Miles,214626.0
Thousand Miles (feat. Brandi Carlile),148517.96825396825
Three,3157.0
Three Cheers For Five Years,7569.0
Three Chords & The Truth,29360.0
Three Little Birds,161909.32894736843
Three Rounds and a Sound - Daytrotter Version,10705.0
Three Whiskeys And The Truth,8075.2
Three Wishes for Christmas - Bonus Track,149.0
Three Year Old,9195.0
Three to Get Ready,322866.0
Thrift Shop,113995.5
Thrift Shop (Bart & Baker Electro Swing Club Remix),178429.79411764705
