id,species,observed_on,created_on,updated_on,place,user,latitude,longitude,url
81941972,Northern Diamondback Terrapin,2021-06-06 18:36:57-04:00,2021-06-06 18:37:45-04:00,2021-06-06 19:36:32-04:00,"New Jersey, US",mibnnzyahoocom,39.4983363363,-74.3483187343,https://www.inaturalist.org/observations/81941972
81940761,Northern Diamondback Terrapin,2021-06-06 18:27:33-04:00,2021-06-06 18:28:42-04:00,2021-06-06 19:36:38-04:00,"New Jersey, US",mibnnzyahoocom,39.5379827034,-74.2114990967,https://www.inaturalist.org/observations/81940761
81939698,Northern Diamondback Terrapin,2021-06-06 18:20:08-04:00,2021-06-06 18:21:14-04:00,2021-06-06 18:24:21-04:00,"New Jersey, US",mibnnzyahoocom,39.4434106396,-74.3019485319,https://www.inaturalist.org/observations/81939698
81938874,Northern Diamondback Terrapin,2021-06-06 18:14:24-04:00,2021-06-06 18:16:06-04:00,2021-06-06 18:24:30-04:00,"New Jersey, US",mibnnzyahoocom,39.534511109,-74.2650149528,https://www.inaturalist.org/observations/81938874
81938584,Mud Fiddler Crab,2021-06-06 15:57:16-04:00,2021-06-06 18:14:21-04:00,2024-05-27 14:49:56-04:00,"Sandy Hook Beach, Atlantic Highlands, NJ, US",mmccarthy98,40.4502187605,-73.9999608642,https://www.inaturalist.org/observations/81938584
81937768,Northern Diamondback Terrapin,2021-06-06 18:07:14-04:00,2021-06-06 18:07:32-04:00,2022-01-24 16:43:08-05:00,"New Jersey, US",tjc647,39.4421636412,-74.2226495682,https://www.inaturalist.org/observations/81937768
81937411,Northern Diamondback Terrapin,2021-06-06 18:03:51-04:00,2021-06-06 18:04:44-04:00,2021-06-06 18:25:41-04:00,"New Jersey, US",moranca,39.5260401501,-74.2590190294,https://www.inaturalist.org/observations/81937411
81935190,Northern Diamondback Terrapin,2021-06-06 17:46:39-04:00,2021-06-06 17:47:36-04:00,2021-06-06 18:25:49-04:00,"New Jersey, US",moranca,39.5728725136,-74.2996388422,https://www.inaturalist.org/observations/81935190
81934722,Northern Diamondback Terrapin,2021-06-06 17:43:21-04:00,2021-06-06 17:43:56-04:00,2021-06-06 18:26:48-04:00,"New Jersey, US",moranca,39.497697987,-74.2187160669,https://www.inaturalist.org/observations/81934722
81926253,Northern Diamondback Terrapin,2021-06-06 16:41:39-04:00,2021-06-06 16:43:13-04:00,2021-06-06 17:24:20-04:00,"New Jersey, US",moranca,39.5399479915,-74.395617168,https://www.inaturalist.org/observations/81926253
81926198,Northern Diamondback Terrapin,2021-06-04 15:20:34-04:00,2021-06-06 16:42:43-04:00,2021-06-06 17:24:11-04:00,"New Jersey, US",moranca,39.4302317854,-74.247632032,https://www.inaturalist.org/observations/81926198
81925803,Northern Diamondback Terrapin,2021-06-06 16:39:13-04:00,2021-06-06 16:39:26-04:00,2021-06-09 16:36:28-04:00,"New Jersey, US",ddbaker,39.2778782448,-74.471243951,https://www.inaturalist.org/observations/81925803
81896902,Northern Diamondback Terrapin,2021-06-06 12:47:54-04:00,2021-06-06 13:50:59-04:00,2024-10-20 12:29:29-04:00,"New Jersey, US",d8nia,39.2021476532,-74.5973378371,https://www.inaturalist.org/observations/81896902
81879529,Northern Diamondback Terrapin,2021-06-06 12:10:16-04:00,2021-06-06 12:11:44-04:00,2023-04-19 01:28:06-04:00,"New Jersey, US",jaburger,39.5276672552,-74.200632312,https://www.inaturalist.org/observations/81879529
81872597,Northern Diamondback Terrapin,2021-06-06 11:28:35-04:00,2021-06-06 11:29:22-04:00,2021-06-08 18:20:49-04:00,"New Jersey, US",jaburger,39.6329086082,-74.3829277085,https://www.inaturalist.org/observations/81872597
81872229,Northern Diamondback Terrapin,2021-06-06 11:25:49-04:00,2021-06-06 11:26:35-04:00,2021-09-01 08:03:12-04:00,"New Jersey, US",jaburger,39.7340179964,-74.2051213365,https://www.inaturalist.org/observations/81872229
81871963,Northern Diamondback Terrapin,2021-06-06 11:23:29-04:00,2021-06-06 11:24:32-04:00,2023-04-19 01:28:09-04:00,"New Jersey, US",jaburger,39.6163836448,-74.2741256762,https://www.inaturalist.org/observations/81871963
81871246,Northern Diamondback Terrapin,2021-06-06 11:18:13-04:00,2021-06-06 11:19:25-04:00,2021-06-06 12:13:39-04:00,"New Jersey, US",jaburger,39.7083290207,-74.3208657574,https://www.inaturalist.org/observations/81871246
81869811,Northern Diamondback Terrapin,2021-06-06 11:10:10+00:00,2021-06-06 15:10:47+00:00,2021-06-14 03:35:16+00:00,"New Jersey, US",jaburger,39.6863138628,-74.3722883212,https://www.inaturalist.org/observations/81869811
81869008,Northern Diamondback Terrapin,2021-06-06 11:04:37-04:00,2021-06-06 11:05:40-04:00,2021-09-30 20:10:55-04:00,"New Jersey, US",jaburger,39.6498972095,-74.2216938154,https://www.inaturalist.org/observations/81869008
81868443,Northern Diamondback Terrapin,2021-06-06 11:01:24-04:00,2021-06-06 11:02:18-04:00,2021-06-06 11:10:44-04:00,"New Jersey, US",jaburger,39.7565960488,-74.2231233828,https://www.inaturalist.org/observations/81868443
81864829,Atlantic Menhaden,2021-06-06 10:36:43-04:00,2021-06-06 10:37:32-04:00,2021-07-02 16:27:26-04:00,"Port Norris, NJ 08349, USA",johncanoles,39.19385011,-75.02326615,https://www.inaturalist.org/observations/81864829
81860013,Northern Diamondback Terrapin,2021-06-06 10:05:03-04:00,2021-06-06 10:06:46-04:00,2021-06-09 16:38:43-04:00,"New Jersey, US",julesfiordaliso,39.3395881031,-74.588202555,https://www.inaturalist.org/observations/81860013
81859699,Northern Diamondback Terrapin,2021-06-06 09:52:08-04:00,2021-06-06 10:04:44-04:00,2021-06-09 16:39:09-04:00,"New Jersey, US",julesfiordaliso,39.2565543226,-74.5187765488,https://www.inaturalist.org/observations/81859699
81855142,Northern Diamondback Terrapin,2021-06-06 09:33:30-04:00,2021-06-06 09:34:12-04:00,2021-06-24 16:56:43-04:00,"New Jersey, US",nadialopane,39.2544459767,-74.4572977907,https://www.inaturalist.org/observations/81855142
81854949,Northern Diamondback Terrapin,2021-06-06 09:30:42-04:00,2021-06-06 09:32:42-04:00,2021-06-09 16:58:25-04:00,"New Jersey, US",nadialopane,39.3789087049,-74.5002787486,https://www.inaturalist.org/observations/81854949
81854541,Northern Diamondback Terrapin,2021-06-06 09:27:48-04:00,2021-06-06 09:29:34-04:00,2021-06-09 17:05:20-04:00,"New Jersey, US",nadialopane,39.2327778493,-74.4673080292,https://www.inaturalist.org/observations/81854541
81853666,Northern Diamondback Terrapin,2021-06-06 09:20:09-04:00,2021-06-06 09:22:29-04:00,2021-06-24 16:58:12-04:00,"New Jersey, US",nadialopane,39.2172296635,-74.5447881602,https://www.inaturalist.org/observations/81853666
81853190,Northern Diamondback Terrapin,2021-06-06 09:14:49-04:00,2021-06-06 09:19:04-04:00,2021-06-24 16:58:41-04:00,"New Jersey, US",julesfiordaliso,39.355702961,-74.5240235606,https://www.inaturalist.org/observations/81853190
81852010,Northern Diamondback Terrapin,2021-06-06 09:07:35-04:00,2021-06-06 09:10:00-04:00,2021-06-24 16:59:08-04:00,"New Jersey, US",nadialopane,39.3848075344,-74.5430566612,https://www.inaturalist.org/observations/81852010
81850308,Northern Diamondback Terrapin,2021-06-06 08:46:48-04:00,2021-06-06 08:56:30-04:00,2021-06-24 16:59:37-04:00,"New Jersey, US",julesfiordaliso,39.2697627307,-74.4030610404,https://www.inaturalist.org/observations/81850308
81845382,Northern Diamondback Terrapin,2021-06-06 08:11:13-04:00,2021-06-06 08:12:23-04:00,2021-06-06 08:42:32-04:00,"New Jersey, US",davinariddell,39.4336919348,-74.3202272398,https://www.inaturalist.org/observations/81845382
81785732,Northern Diamondback Terrapin,2021-06-05 19:26:34-04:00,2021-06-05 19:28:13-04:00,2021-06-05 20:56:02-04:00,"New Jersey, US",davinariddell,39.4762180034,-74.3564968304,https://www.inaturalist.org/observations/81785732
81776681,Northern Diamondback Terrapin,2021-06-05 18:19:18-04:00,2021-06-05 18:19:58-04:00,2021-06-23 13:46:49-04:00,"Cape May County, US-NJ, US",lrburger,39.0554750116,-74.7014226745,https://www.inaturalist.org/observations/81776681
81731874,Northern Diamondback Terrapin,2021-06-05 13:18:05-04:00,2021-06-05 13:19:10-04:00,2021-06-09 16:26:38-04:00,"New Jersey, US",ddbaker,39.3421291618,-74.5645191982,https://www.inaturalist.org/observations/81731874
81728090,Northern Diamondback Terrapin,2021-06-05 12:51:43-04:00,2021-06-05 12:54:08-04:00,2021-06-09 17:08:09-04:00,"New Jersey, US",ddbaker,39.301935093,-74.510569371,https://www.inaturalist.org/observations/81728090
81726980,Northern Diamondback Terrapin,2021-06-05 12:35:23-04:00,2021-06-05 12:47:23-04:00,2021-06-09 17:07:46-04:00,"New Jersey, US",ddbaker,39.2560048026,-74.4801768751,https://www.inaturalist.org/observations/81726980
81720145,Northern Diamondback Terrapin,2021-06-05 12:02:59-04:00,2021-06-05 12:05:22-04:00,2021-06-25 11:25:45-04:00,"New Jersey, US",lrburger,39.6954900075,-74.3408403792,https://www.inaturalist.org/observations/81720145
81720097,Northern Diamondback Terrapin,2021-06-05 12:03:51-04:00,2021-06-05 12:05:00-04:00,2021-06-05 12:15:27-04:00,"New Jersey, US",tjc647,39.4770254155,-74.2749197159,https://www.inaturalist.org/observations/81720097
81719656,Northern Diamondback Terrapin,2021-06-05 11:59:42-04:00,2021-06-05 12:02:25-04:00,2021-06-05 12:15:37-04:00,"New Jersey, US",tjc647,39.4840168912,-74.3201292001,https://www.inaturalist.org/observations/81719656
81719561,Northern Diamondback Terrapin,2021-06-05 12:01:38-04:00,2021-06-05 12:01:52-04:00,2022-09-08 08:25:28-04:00,"Ocean County, US-NJ, US",lrburger,39.7484357242,-74.2052851691,https://www.inaturalist.org/observations/81719561
81718256,Northern Diamondback Terrapin,2021-06-05 11:50:29-04:00,2021-06-05 11:53:26-04:00,2021-06-05 12:16:16-04:00,"New Jersey, US",jaburger,39.7603295882,-74.2623723212,https://www.inaturalist.org/observations/81718256
81716067,Northern Diamondback Terrapin,2021-06-05 11:38:42-04:00,2021-06-05 11:39:22-04:00,2021-06-05 12:16:46-04:00,"New Jersey, US",tjc647,39.4123663382,-74.3047094652,https://www.inaturalist.org/observations/81716067
81715262,Northern Diamondback Terrapin,2021-06-05 11:32:25-04:00,2021-06-05 11:33:28-04:00,2021-06-06 09:46:18-04:00,"New Jersey, US",mibnnzyahoocom,39.4498461031,-74.2793101029,https://www.inaturalist.org/observations/81715262
81714050,Northern Diamondback Terrapin,2021-06-05 11:25:04-04:00,2021-06-05 11:25:15-04:00,2021-06-05 11:57:53-04:00,"New Jersey, US",lrburger,39.6768449601,-74.2158733455,https://www.inaturalist.org/observations/81714050
81710763,Northern Diamondback Terrapin,2021-06-05 11:03:30-04:00,2021-06-05 11:04:18-04:00,2021-06-05 11:12:04-04:00,"New Jersey, US",tjc647,39.4846241761,-74.3276657778,https://www.inaturalist.org/observations/81710763
81628294,Northern Diamondback Terrapin,2021-06-04 15:05:05-04:00,2021-06-04 18:29:40-04:00,2021-06-24 17:02:34-04:00,"New Jersey, US",d8nia,39.297051924,-74.4203150452,https://www.inaturalist.org/observations/81628294
81622206,Northern Diamondback Terrapin,2021-06-04 17:33:36-04:00,2021-06-04 17:37:55-04:00,2021-06-24 17:02:01-04:00,"New Jersey, US",mlrp,39.3284986408,-74.5860637163,https://www.inaturalist.org/observations/81622206
81619255,Northern Diamondback Terrapin,2021-06-04 17:05:18-04:00,2021-06-04 17:10:18-04:00,2021-06-09 17:06:24-04:00,"New Jersey, US",mlrp,39.3463835274,-74.5132256204,https://www.inaturalist.org/observations/81619255
81617838,Northern Diamondback Terrapin,2021-06-04 15:01:18-04:00,2021-06-04 16:58:19-04:00,2021-06-09 17:06:02-04:00,"New Jersey, US",mlrp,39.3475845671,-74.4388035075,https://www.inaturalist.org/observations/81617838
81603813,Northern Diamondback Terrapin,2021-06-04 15:20:35-04:00,2021-06-04 15:22:34-04:00,2021-06-04 16:35:31-04:00,"New Jersey, US",moranca,39.4997651546,-74.3880967424,https://www.inaturalist.org/observations/81603813
81482201,Northern Diamondback Terrapin,2021-06-03 16:59:17-04:00,2021-06-03 16:59:32-04:00,2021-06-04 08:28:40-04:00,"New Jersey, US",tjc647,39.5441423328,-74.316394284,https://www.inaturalist.org/observations/81482201
81471585,Northern Diamondback Terrapin,2021-06-03 15:39:49-04:00,2021-06-03 15:40:31-04:00,2021-06-04 08:26:24-04:00,"New Jersey, US",tjc647,39.5583969244,-74.2675158156,https://www.inaturalist.org/observations/81471585
81470985,Northern Diamondback Terrapin,2021-06-03 15:33:20-04:00,2021-06-03 15:35:13-04:00,2021-06-04 08:26:54-04:00,"New Jersey, US",tjc647,39.472948714,-74.2894325144,https://www.inaturalist.org/observations/81470985
81464067,Northern Diamondback Terrapin,2021-06-03 14:38:04-04:00,2021-06-03 14:38:55-04:00,2021-06-04 08:27:16-04:00,"New Jersey, US",tjc647,39.5968088613,-74.3849197379,https://www.inaturalist.org/observations/81464067
81462396,Northern Diamondback Terrapin,2021-06-03 14:25:31-04:00,2021-06-03 14:26:04-04:00,2021-06-05 13:24:47-04:00,"New Jersey, US",mibnnzyahoocom,39.5527941354,-74.2798850538,https://www.inaturalist.org/observations/81462396
81360291,Northern Diamondback Terrapin,2021-06-01 09:52:21-04:00,2021-06-02 18:02:43-04:00,2021-06-02 18:53:30-04:00,"New Jersey, US",silashernandez99,39.35332696,-75.1265851757,https://www.inaturalist.org/observations/81360291
81343895,Northern Diamondback Terrapin,2021-06-02 15:12:05-04:00,2021-06-02 15:40:44-04:00,2021-06-03 22:56:53-04:00,"Cape May County, US-NJ, US",chloe412,39.0347262035,-74.6781517596,https://www.inaturalist.org/observations/81343895
81321942,Northern Diamondback Terrapin,2021-06-01 20:03:53-04:00,2021-06-02 12:53:15-04:00,2021-06-02 16:21:12-04:00,"New Jersey, US",erin_allison,39.202621166,-75.1826533384,https://www.inaturalist.org/observations/81321942
81065672,Mud Fiddler Crab,2021-05-31 12:47:19-04:00,2021-05-31 14:21:22-04:00,2021-06-01 13:26:38-04:00,"Cape May Court House, NJ, US",sethf,39.0868305,-74.8009033333,https://www.inaturalist.org/observations/81065672
81059727,Northern Diamondback Terrapin,2021-05-31 13:41:42-04:00,2021-05-31 13:41:53-04:00,2021-06-01 11:40:08-04:00,"New Jersey, US",mibnnzyahoocom,39.4600372553,-74.361544135,https://www.inaturalist.org/observations/81059727
81058627,Northern Diamondback Terrapin,2021-05-31 13:33:38-04:00,2021-05-31 13:34:15-04:00,2021-06-01 11:42:16-04:00,"New Jersey, US",mibnnzyahoocom,39.5688983755,-74.2416576882,https://www.inaturalist.org/observations/81058627
81052291,Northern Diamondback Terrapin,2021-05-31 12:54:40-04:00,2021-05-31 12:55:17-04:00,2021-06-05 15:30:57-04:00,"New Jersey, US",mibnnzyahoocom,39.4130525923,-74.2212410746,https://www.inaturalist.org/observations/81052291
81050052,Northern Diamondback Terrapin,2021-05-31 12:41:30-04:00,2021-05-31 12:41:46-04:00,2021-06-01 11:51:14-04:00,"New Jersey, US",mibnnzyahoocom,39.5133406246,-74.2928115714,https://www.inaturalist.org/observations/81050052
80720720,Northern Diamondback Terrapin,2021-05-29 08:28:23-04:00,2021-05-29 08:28:44-04:00,2021-05-29 09:17:27-04:00,"New Jersey, US",redscientist,39.3458317207,-74.352214586,https://www.inaturalist.org/observations/80720720
80648562,Mud Fiddler Crab,2021-05-28 10:45:16-04:00,2021-05-28 15:54:52-04:00,2021-05-29 10:51:42-04:00,"Sunset Beach, Cape May, NJ, US",mason_broderick,38.9492352616,-74.9681665034,https://www.inaturalist.org/observations/80648562
80603446,Northern Diamondback Terrapin,2021-05-25 11:51:16-04:00,2021-05-28 09:00:09-04:00,2021-08-29 18:44:53-04:00,"New Jersey, US",nerdgirl724,39.469397332,-74.2160854105,https://www.inaturalist.org/observations/80603446
80501668,Mud Fiddler Crab,2021-05-27 12:01:19-04:00,2021-05-27 13:27:54-04:00,2022-11-23 15:51:31-05:00,"Stone Harbor, NJ 08247, USA",rchlyle,39.0593989722,-74.773712,https://www.inaturalist.org/observations/80501668
80489558,Northern Diamondback Terrapin,2021-05-27 11:39:26-04:00,2021-05-27 11:39:54-04:00,2021-05-31 16:11:53-04:00,"New Jersey, US",moranca,39.4950262253,-74.2250026972,https://www.inaturalist.org/observations/80489558
80414538,Atlantic Menhaden,2021-05-26 13:28:07-04:00,2021-05-26 18:03:56-04:00,2023-04-02 22:33:09-04:00,"Raritan River, Highland Park, NJ, US",andy_warren,40.498675,-74.4378883333,https://www.inaturalist.org/observations/80414538
80297741,Northern Diamondback Terrapin,2021-05-25 18:46:54-04:00,2021-05-25 18:49:48-04:00,2021-05-27 08:30:36-04:00,"New Jersey, US",stellaleia,39.2166573371,-74.4877304479,https://www.inaturalist.org/observations/80297741
80285745,Atlantic Menhaden,2021-05-25 07:04:37-04:00,2021-05-25 17:06:12-04:00,2024-11-08 09:33:50-05:00,"Heislerville, NJ, US",silashernandez99,39.1948780227,-75.0180365455,https://www.inaturalist.org/observations/80285745
80180259,Northern Diamondback Terrapin,2021-05-24 20:00:34-04:00,2021-05-24 20:02:05-04:00,2021-05-25 16:12:30-04:00,"Cape May County, US-NJ, US",katesnowbird,39.0512342304,-74.904525667,https://www.inaturalist.org/observations/80180259
80021294,Atlantic Menhaden,2021-05-23 15:30:00-04:00,2021-05-23 17:55:42-04:00,2021-05-29 15:20:40-04:00,"Villas, NJ 08251, USA",erin_allison,39.0504249046,-74.9276731163,https://www.inaturalist.org/observations/80021294
79717818,Mud Fiddler Crab,2021-05-18 14:58:00-04:00,2021-05-21 20:57:35-04:00,2021-05-22 14:59:30-04:00,"Erma, NJ, USA",guy23,39.0015461698,-74.887749791,https://www.inaturalist.org/observations/79717818
79667722,Atlantic Menhaden,2021-05-21 10:31:15-04:00,2021-05-21 13:25:12-04:00,2021-05-21 23:55:52-04:00,"Sandy Hook, Middletown Township, NJ, USA",kgoodman,40.4279241445,-73.986050114,https://www.inaturalist.org/observations/79667722
79346594,Atlantic Menhaden,2021-05-09 18:30:10-04:00,2021-05-18 21:31:00-04:00,2022-03-21 16:19:30-04:00,"Columbus Dr, Monmouth Beach, NJ, US",hanaway_croddick,40.3359265,-73.9873575,https://www.inaturalist.org/observations/79346594
79339009,Atlantic Menhaden,2021-05-18 16:10:41-04:00,2021-05-18 20:11:36-04:00,2021-05-19 05:56:54-04:00,"Columbus Dr, Monmouth Beach, NJ, US",hanaway_croddick,40.3359265,-73.9873575,https://www.inaturalist.org/observations/79339009
79338054,Atlantic Menhaden,2021-05-09 16:35:53-04:00,2021-05-18 20:00:33-04:00,2022-03-01 08:08:03-05:00,"Columbus Dr, Monmouth Beach, NJ, US",hanaway_croddick,40.3359265,-73.9873575,https://www.inaturalist.org/observations/79338054
79320924,Atlantic Menhaden,2021-05-18 17:10:43-04:00,2021-05-18 17:13:19-04:00,2021-05-21 17:56:28-04:00,"Ocean Ave, Sea Bright, NJ, US",haley_carlton,40.3764416667,-73.9752116667,https://www.inaturalist.org/observations/79320924
79001348,Atlantic Menhaden,2021-05-09 11:31:26-04:00,2021-05-16 11:31:38-04:00,2022-03-01 08:08:43-05:00,"Columbus Dr, Monmouth Beach, NJ, US",hanaway_croddick,40.3359265,-73.9873575,https://www.inaturalist.org/observations/79001348
78979359,Northern Diamondback Terrapin,2021-05-16 06:53:41-04:00,2021-05-16 08:54:24-04:00,2021-05-17 08:37:37-04:00,"New Jersey, US",johncanoles,39.1839968066,-75.1579839711,https://www.inaturalist.org/observations/78979359
78899241,Atlantic Menhaden,2021-05-15 15:22:38-04:00,2021-05-15 17:42:48-04:00,2021-08-02 11:43:06-04:00,"Jenkinson's Boardwalk, Point Pleasant Beach, NJ, US",amt503,40.0938416667,-74.0358361667,https://www.inaturalist.org/observations/78899241
78392989,Atlantic Menhaden,2021-05-09 09:41:16-04:00,2021-05-11 17:15:02-04:00,2021-08-02 11:43:37-04:00,"Beach Ave, Cape May, NJ, US",chicatarde,39.0189945,-74.9476466667,https://www.inaturalist.org/observations/78392989
